z_position,V_barrier,V_self_trapping,V_effective,psi_squared_density
6.976976976976978,0.02184509025925052,-1.6093956392958803e-10,0.021845090098310958,1.0729304261972535e-11
6.996996996996998,0.021654942469713678,-1.3993097927078223e-10,0.021654942329782698,9.328731951385482e-12
7.017017017017018,0.021465912067806143,-1.2161604079599635e-10,0.021465911946190103,8.107736053066423e-12
7.037037037037038,0.02127799872862247,-1.0565590699836227e-10,0.021277998622966563,7.0437271332241514e-12
7.057057057057058,0.02109120204651856,-9.17534997431465e-11,0.02109120195476506,6.1168999828764335e-12
7.077077077077078,0.020905521535858895,-7.964846834722683e-11,0.020905521456210427,5.309897889815122e-12
7.097097097097098,0.020720956631767224,-6.911274668714245e-11,0.020720956562654477,4.607516445809497e-12
7.117117117117118,0.02053750669088053,-5.994663527908748e-11,0.020537506630933896,3.9964423519391654e-12
7.137137137137138,0.020355170992106104,-5.1975347866250615e-11,0.020355170940130757,3.4650231910833742e-12
7.157157157157158,0.02017394873738164,-4.504596882024764e-11,0.02017394869233567,3.0030645880165094e-12
7.177177177177178,0.019993839052438196,-3.9024773699680415e-11,0.019993839013413423,2.6016515799786943e-12
7.197197197197198,0.019814840987565887,-3.379487068713253e-11,0.019814840953771017,2.2529913791421688e-12
7.217217217217218,0.0196369535183821,-2.925412541546861e-11,0.019636953489127973,1.9502750276979077e-12
7.237237237237238,0.019460175546602204,-2.5313335957412158e-11,0.01946017552128887,1.6875557304941438e-12
7.257257257257258,0.019284505900812567,-2.1894628544976858e-11,0.01928450587891794,1.4596419029984571e-12
7.277277277277278,0.019109943337245708,-1.8930047957639937e-11,0.01910994331831566,1.2620031971759958e-12
7.297297297297298,0.01893648654055749,-1.6360319515233063e-11,0.01893648652419717,1.0906879676822042e-12
7.317317317317318,0.018764134124606258,-1.4133762273793536e-11,0.018764134110472494,9.422508182529024e-13
7.337337337337338,0.018592884633233667,-1.2205335386277432e-11,0.018592884621028333,8.136890257518288e-13
7.357357357357358,0.0184227365410472,-1.0535801687530989e-11,0.018422736530511397,7.023867791687326e-13
